annee,topic,mot,poids
2012.0,5,environmental,0.0098052295
2012.0,5,environment,0.009596028
2012.0,5,waste,0.007278758
2012.0,5,report,0.0068938667
2012.0,5,climate,0.006564328
2012.0,5,economic,0.0063729505
2012.0,5,development,0.005923455
2012.0,5,policy,0.0050475094
2013.0,0,energy,0.017618222
2013.0,0,environment,0.014390201
2013.0,0,environmental,0.013989048
2013.0,0,sustainable,0.009492545
2013.0,0,protection,0.0076435655
2013.0,0,climate,0.0075578163
2013.0,0,policy,0.0059290826
2013.0,0,report,0.005520369
2013.0,0,development,0.0052705905
2013.0,0,emissions,0.005262857
2013.0,1,energy,0.025809681
2013.0,1,climate,0.0144220395
2013.0,1,environment,0.013439203
2013.0,1,sustainable,0.009864187
2013.0,1,environmental,0.007928774
2013.0,1,policy,0.0072956523
2013.0,1,emissions,0.007107037
2013.0,1,market,0.0062850458
2013.0,1,europe,0.005930756
2013.0,1,change,0.0055690175
2013.0,2,energy,0.0048124725
2013.0,2,environmental,0.0029267014
2013.0,2,sustainable,0.0025741677
2013.0,2,environment,0.0024623552
2013.0,2,development,0.0016713216
2013.0,2,climate,0.0016123145
2013.0,2,economic,0.0014387156
2013.0,2,policy,0.0013657989
2013.0,2,emissions,0.0013211928
2013.0,2,social,0.0012613949
2013.0,3,energy,0.022845577
2013.0,3,sustainable,0.012806804
2013.0,3,environmental,0.010919198
2013.0,3,environment,0.010881891
2013.0,3,climate,0.0071463916
2013.0,3,policy,0.006749256
2013.0,3,development,0.0067295055
2013.0,3,report,0.006295434
2013.0,3,economic,0.006261431
2013.0,3,social,0.005180279
2013.0,4,energy,0.029585507
2013.0,4,sustainable,0.009444174
2013.0,4,environment,0.007351241
2013.0,4,report,0.0065681417
2013.0,4,environmental,0.006227683
2013.0,4,development,0.0061743245
2013.0,4,member,0.0055299546
2013.0,4,states,0.0054248166
2013.0,4,renewable,0.0053700255
2013.0,4,market,0.0049083084
2013.0,5,energy,0.0031419175
2013.0,5,environmental,0.002317787
2013.0,5,sustainable,0.0021527102
2013.0,5,environment,0.0019340543
2013.0,5,policy,0.0015831534
2013.0,5,climate,0.0015701975
2013.0,5,development,0.0015240331
2013.0,5,report,0.0013006516
2013.0,5,social,0.0010198537
2013.0,5,growth,0.0009983487
2014.0,0,energy,0.017091786
2014.0,0,environment,0.011007201
2014.0,0,environmental,0.010066931
2014.0,0,climate,0.009379836
2014.0,0,sustainable,0.008996739
2014.0,0,emissions,0.006685682
2014.0,0,report,0.0059166527
2014.0,0,economic,0.0057275384
2014.0,0,development,0.005558318
2014.0,0,social,0.005068449
2014.0,1,energy,0.0032571028
2014.0,1,environment,0.001979938
2014.0,1,climate,0.001923035
2014.0,1,sustainable,0.0018558692
2014.0,1,environmental,0.0017109318
2014.0,1,report,0.0016157256
2014.0,1,development,0.0013634568
2014.0,1,emissions,0.0013247179
2014.0,1,economic,0.001016185
2014.0,1,policy,0.00093260896
2014.0,2,energy,0.028665608
2014.0,2,climate,0.016879251
2014.0,2,environment,0.011214121
2014.0,2,sustainable,0.009830514
2014.0,2,emissions,0.0083389785
2014.0,2,environmental,0.0076301484
2014.0,2,policy,0.0066329534
2014.0,2,europe,0.0062169274
2014.0,2,change,0.0062156925
2014.0,2,need,0.0050956924
2014.0,3,energy,0.019402113
2014.0,3,environment,0.010486631
2014.0,3,report,0.0065909075
2014.0,3,states,0.0050542946
2014.0,3,climate,0.004409421
2014.0,3,sustainable,0.0043858285
2014.0,3,countries,0.0039680754
2014.0,3,people,0.003888597
2014.0,3,member,0.0038789087
2014.0,3,russia,0.0038209127
2014.0,4,energy,0.01739727
2014.0,4,environment,0.013112223
2014.0,4,sustainable,0.011869369
2014.0,4,development,0.009101925
2014.0,4,environmental,0.008539714
2014.0,4,climate,0.008014065
2014.0,4,economic,0.00723611
2014.0,4,emissions,0.0061332895
2014.0,4,change,0.00570068
2014.0,4,protection,0.005580105
2014.0,5,environment,0.0145198265
2014.0,5,energy,0.010905796
2014.0,5,report,0.009827002
2014.0,5,sustainable,0.008615093
2014.0,5,environmental,0.0074721756
2014.0,5,climate,0.006239638
2014.0,5,food,0.006130274
2014.0,5,secure,0.005971693
2014.0,5,clean,0.0057858326
2014.0,5,flights,0.005454558
2015.0,0,energy,0.045314662
2015.0,0,climate,0.012506921
2015.0,0,sustainable,0.010634138
2015.0,0,environment,0.008859947
2015.0,0,security,0.0074374294
2015.0,0,europe,0.007152472
2015.0,0,emissions,0.0069762757
2015.0,0,development,0.006882384
2015.0,0,policy,0.006280939
2015.0,0,important,0.005814697
2015.0,1,energy,0.00897035
2015.0,1,sustainable,0.005852611
2015.0,1,development,0.0033827615
2015.0,1,report,0.0033754169
2015.0,1,climate,0.0033139864
2015.0,1,environment,0.0032141677
2015.0,1,favour,0.0029718864
2015.0,1,emissions,0.0027569705
2015.0,1,policy,0.0025765325
2015.0,1,environmental,0.002446399
2015.0,2,energy,0.019593935
2015.0,2,environment,0.01353669
2015.0,2,sustainable,0.011515567
2015.0,2,climate,0.009105942
2015.0,2,emissions,0.007385818
2015.0,2,report,0.007137714
2015.0,2,environmental,0.007123342
2015.0,2,policy,0.0066555147
2015.0,2,development,0.0059842346
2015.0,2,protection,0.005667178
2015.0,3,energy,0.01999101
2015.0,3,sustainable,0.014462107
2015.0,3,environment,0.009841122
2015.0,3,development,0.008197949
2015.0,3,climate,0.007577593
2015.0,3,report,0.0072482983
2015.0,3,emissions,0.0065556257
2015.0,3,environmental,0.0063287835
2015.0,3,economic,0.005961089
2015.0,3,change,0.0054156473
2015.0,4,energy,0.020202328
2015.0,4,environment,0.010892607
2015.0,4,report,0.010304759
2015.0,4,emissions,0.008851848
2015.0,4,sustainable,0.008850638
2015.0,4,environmental,0.008477085
2015.0,4,climate,0.0068991096
2015.0,4,states,0.0057602166
2015.0,4,voted,0.0053469394
2015.0,4,development,0.0052242256
2015.0,5,energy,0.027309978
2015.0,5,sustainable,0.012330956
2015.0,5,climate,0.009639293
2015.0,5,report,0.008609156
2015.0,5,environment,0.008084277
2015.0,5,emissions,0.0073063034
2015.0,5,environmental,0.0059751133
2015.0,5,voted,0.005936837
2015.0,5,change,0.0054389588
2015.0,5,member,0.005373736
2016.0,0,energy,0.026273929
2016.0,0,sustainable,0.013765069
2016.0,0,environment,0.012732397
2016.0,0,development,0.009546961
2016.0,0,climate,0.006996654
2016.0,0,environmental,0.0067835147
2016.0,0,report,0.006700309
2016.0,0,protection,0.0055733267
2016.0,0,market,0.0051979665
2016.0,0,health,0.00499479
2016.0,1,energy,0.02385624
2016.0,1,sustainable,0.012014774
2016.0,1,environment,0.010813197
2016.0,1,climate,0.009816369
2016.0,1,report,0.008577913
2016.0,1,waste,0.007227998
2016.0,1,money,0.006380636
2016.0,1,environmental,0.0059501966
2016.0,1,development,0.005819471
2016.0,1,national,0.0056839744
2016.0,2,energy,0.023473086
2016.0,2,environment,0.013754824
2016.0,2,report,0.011390213
2016.0,2,sustainable,0.010236128
2016.0,2,development,0.008443668
2016.0,2,environmental,0.007817456
2016.0,2,voted,0.006249446
2016.0,2,favour,0.0059790225
2016.0,2,protection,0.005894456
2016.0,2,climate,0.005704572
2016.0,3,energy,0.0070878915
2016.0,3,sustainable,0.003829324
2016.0,3,development,0.003146321
2016.0,3,environment,0.0027952476
2016.0,3,climate,0.0021314458
2016.0,3,environmental,0.0017940851
2016.0,3,report,0.0017489057
2016.0,3,health,0.0016506475
2016.0,3,protection,0.0015785355
2016.0,3,market,0.0014562423
2016.0,4,energy,0.022783788
2016.0,4,environment,0.01033882
2016.0,4,sustainable,0.0083320085
2016.0,4,report,0.00734999
2016.0,4,development,0.0069688573
2016.0,4,climate,0.0056759557
2016.0,4,market,0.004818834
2016.0,4,emissions,0.0042538503
2016.0,4,environmental,0.004229014
2016.0,4,states,0.0039458782
2016.0,5,energy,0.026798856
2016.0,5,sustainable,0.01234657
2016.0,5,report,0.010967066
2016.0,5,environment,0.010684174
2016.0,5,development,0.008235058
2016.0,5,environmental,0.0075674066
2016.0,5,climate,0.0063168774
2016.0,5,favour,0.005370929
2016.0,5,emissions,0.0053689005
2016.0,5,voted,0.005165174
2017.0,0,sustainable,0.013659673
2017.0,0,energy,0.011528714
2017.0,0,climate,0.009963094
2017.0,0,development,0.008533585
2017.0,0,environmental,0.0072249672
2017.0,0,change,0.0068460316
2017.0,0,environment,0.006346539
2017.0,0,president,0.0060876557
2017.0,0,emissions,0.005560551
2017.0,0,waste,0.005549423
2017.0,1,energy,0.002048616
2017.0,1,sustainable,0.0014429903
2017.0,1,climate,0.0012047375
2017.0,1,environment,0.0010275276
2017.0,1,waste,0.000959988
2017.0,1,change,0.00091663224
2017.0,1,environmental,0.00079731236
2017.0,1,development,0.0007702
2017.0,1,emissions,0.0006873634
2017.0,1,europe,0.0006114597
2017.0,2,energy,0.0019977686
2017.0,2,sustainable,0.0018405723
2017.0,2,climate,0.0016073446
2017.0,2,change,0.0012073935
2017.0,2,environmental,0.001194004
2017.0,2,waste,0.0011505518
2017.0,2,development,0.0010900708
2017.0,2,environment,0.0010249992
2017.0,2,europe,0.0008783945
2017.0,2,emissions,0.0008318193
2017.0,3,climate,0.00097555306
2017.0,3,energy,0.00089833664
2017.0,3,environmental,0.0006998023
2017.0,3,environment,0.0006927438
2017.0,3,emissions,0.00066370337
2017.0,3,development,0.000647795
2017.0,3,change,0.0005461372
2017.0,3,sustainable,0.00049917813
2017.0,3,president,0.0004781886
2017.0,3,need,0.00040118655
2017.0,4,energy,0.017064322
2017.0,4,climate,0.011792763
2017.0,4,environment,0.011084588
2017.0,4,sustainable,0.0096592605
2017.0,4,environmental,0.0091208415
2017.0,4,change,0.008665611
2017.0,4,waste,0.006625034
2017.0,4,emissions,0.0062674126
2017.0,4,need,0.005514313
2017.0,4,development,0.005165373
2017.0,5,energy,0.018115446
2017.0,5,climate,0.0142160095
2017.0,5,sustainable,0.012611494
2017.0,5,environment,0.010932238
2017.0,5,environmental,0.00808953
2017.0,5,development,0.0074474886
2017.0,5,emissions,0.007267791
2017.0,5,waste,0.0070381113
2017.0,5,change,0.00662788
2017.0,5,president,0.0053425566
2018.0,0,energy,0.024930298
2018.0,0,climate,0.01138786
2018.0,0,environment,0.00851062
2018.0,0,change,0.007628641
2018.0,0,development,0.0050675566
2018.0,0,sustainable,0.0048922882
2018.0,0,member,0.004756611
2018.0,0,states,0.004680306
2018.0,0,emissions,0.004500135
2018.0,0,president,0.004458232
2018.0,1,energy,0.018385142
2018.0,1,climate,0.017791016
2018.0,1,environment,0.011364195
2018.0,1,sustainable,0.010879461
2018.0,1,change,0.00844084
2018.0,1,environmental,0.0076261465
2018.0,1,emissions,0.0070399498
2018.0,1,waste,0.0060375673
2018.0,1,development,0.0059803785
2018.0,1,europe,0.005210871
2018.0,2,energy,0.017386137
2018.0,2,environment,0.014234034
2018.0,2,climate,0.010900669
2018.0,2,protection,0.008826614
2018.0,2,president,0.008138746
2018.0,2,environmental,0.0073052696
2018.0,2,sustainable,0.007153482
2018.0,2,change,0.0068821018
2018.0,2,waste,0.0061829165
2018.0,2,directive,0.005292391
2018.0,3,energy,0.018852513
2018.0,3,climate,0.012027476
2018.0,3,committee,0.00936957
2018.0,3,report,0.00912604
2018.0,3,year,0.0075498964
2018.0,3,budget,0.0073228423
2018.0,3,behalf,0.0071076313
2018.0,3,emissions,0.0069379793
2018.0,3,financial,0.006601935
2018.0,3,respect,0.0065759574
2018.0,4,energy,0.0013317348
2018.0,4,climate,0.0012176675
2018.0,4,environment,0.0007446476
2018.0,4,sustainable,0.0007343687
2018.0,4,change,0.00073080655
2018.0,4,emissions,0.0005892522
2018.0,4,waste,0.0005574088
2018.0,4,environmental,0.00054757344
2018.0,4,europe,0.00048238866
2018.0,4,important,0.00043963775
2018.0,5,climate,0.0016679118
2018.0,5,energy,0.0013326558
2018.0,5,environment,0.0009832124
2018.0,5,sustainable,0.00085175957
2018.0,5,emissions,0.00080494443
2018.0,5,change,0.00074425736
2018.0,5,environmental,0.00066327513
2018.0,5,waste,0.0005759202
2018.0,5,europe,0.0005567684
2018.0,5,policy,0.00047626576
2019.0,0,climate,0.0032717523
2019.0,0,change,0.0015223796
2019.0,0,sustainable,0.0012289467
2019.0,0,energy,0.0010872375
2019.0,0,environment,0.00084743346
2019.0,0,mains,0.00070574164
2019.0,0,pollinate,0.0007042561
2019.0,0,shake,0.0007042098
2019.0,0,innovatively,0.0007040805
2019.0,0,influx,0.00070379704
2019.0,1,climate,0.0025796918
2019.0,1,sustainable,0.0013716996
2019.0,1,change,0.001030725
2019.0,1,europe,0.000997507
2019.0,1,energy,0.0009192513
2019.0,1,environment,0.0009082414
2019.0,1,environmental,0.00085895334
2019.0,1,president,0.00065525825
2019.0,1,emissions,0.0006026937
2019.0,1,need,0.00054796366
2019.0,2,climate,0.002343997
2019.0,2,energy,0.0011639867
2019.0,2,sustainable,0.001161944
2019.0,2,change,0.0011151858
2019.0,2,environment,0.00106482
2019.0,2,environmental,0.0009863485
2019.0,2,president,0.0007597089
2019.0,2,europe,0.0006798293
2019.0,2,need,0.0006396424
2019.0,2,development,0.0006365022
2019.0,3,climate,0.033267472
2019.0,3,change,0.013251104
2019.0,3,sustainable,0.013158807
2019.0,3,energy,0.010666284
2019.0,3,environmental,0.007688868
2019.0,3,environment,0.0076270048
2019.0,3,europe,0.006658837
2019.0,3,need,0.0058693513
2019.0,3,president,0.005492658
2019.0,3,development,0.0053533185
2019.0,4,climate,0.019576102
2019.0,4,environment,0.013836216
2019.0,4,change,0.010181852
2019.0,4,sustainable,0.009551304
2019.0,4,energy,0.009240831
2019.0,4,environmental,0.006545756
2019.0,4,president,0.0063376557
2019.0,4,europe,0.005710193
2019.0,4,development,0.0052330475
2019.0,4,policy,0.0052153603
2019.0,5,climate,0.0026420404
2019.0,5,energy,0.0010926906
2019.0,5,change,0.00092884677
2019.0,5,environment,0.0008437621
2019.0,5,environmental,0.0008155063
2019.0,5,europe,0.00075218367
2019.0,5,sustainable,0.00064881606
2019.0,5,president,0.00061194
2019.0,5,policy,0.00051241956
2019.0,5,emissions,0.0005073569
2020.0,0,climate,0.016431747
2020.0,0,sustainable,0.0054119015
2020.0,0,need,0.005101366
2020.0,0,change,0.003919823
2020.0,0,environment,0.0037827364
2020.0,0,economic,0.0036528157
2020.0,0,future,0.0035769427
2020.0,0,policy,0.003373624
2020.0,0,protection,0.0029354726
2020.0,0,green,0.002643316
2020.0,1,climate,0.0015449531
2020.0,1,energy,0.000826472
2020.0,1,change,0.00068376336
2020.0,1,social,0.0006246331
2020.0,1,sustainable,0.00057418173
2020.0,1,environmental,0.00056707615
2020.0,1,green,0.0005306417
2020.0,1,need,0.00048138777
2020.0,1,deal,0.00047967487
2020.0,1,environment,0.00045934712
2020.0,2,climate,0.019469777
2020.0,2,emissions,0.008279357
2020.0,2,environment,0.007877197
2020.0,2,environmental,0.007291078
2020.0,2,energy,0.007200752
2020.0,2,sustainable,0.0060449042
2020.0,2,change,0.006028953
2020.0,2,biodiversity,0.0047004474
2020.0,2,president,0.0045474926
2020.0,2,deal,0.0036958447
2020.0,3,climate,0.011599167
2020.0,3,energy,0.005576024
2020.0,3,issues,0.0044034277
2020.0,3,environmental,0.0040373695
2020.0,3,policy,0.0038331929
2020.0,3,social,0.0037521485
2020.0,3,sustainable,0.0036745777
2020.0,3,time,0.0028435914
2020.0,3,change,0.0027870294
2020.0,3,agreement,0.002739544
2020.0,4,climate,0.028439745
2020.0,4,sustainable,0.012253856
2020.0,4,energy,0.011557551
2020.0,4,change,0.009668715
2020.0,4,environment,0.009016871
2020.0,4,environmental,0.008290409
2020.0,4,need,0.0069829663
2020.0,4,green,0.0063714073
2020.0,4,europe,0.006287548
2020.0,4,social,0.005732957
2020.0,5,climate,0.0015180586
2020.0,5,sustainable,0.0007874077
2020.0,5,change,0.00072689896
2020.0,5,need,0.00060571847
2020.0,5,environmental,0.00059030676
2020.0,5,environment,0.0005615604
2020.0,5,energy,0.00054279686
2020.0,5,social,0.0005010024
2020.0,5,europe,0.0004679411
2020.0,5,biodiversity,0.00044828086
2021.0,0,climate,0.003664616
2021.0,0,environment,0.0026176525
2021.0,0,sustainable,0.002175345
2021.0,0,justice,0.0018617386
2021.0,0,asbestos,0.0016417906
2021.0,0,environmental,0.0014678792
2021.0,0,china,0.0014589055
2021.0,0,young,0.0014430203
2021.0,0,energy,0.0014403888
2021.0,0,people,0.0013286191
2021.0,1,climate,0.03637806
2021.0,1,energy,0.016930452
2021.0,1,sustainable,0.00936662
2021.0,1,change,0.009038772
2021.0,1,need,0.0072974367
2021.0,1,environment,0.0063721295
2021.0,1,emissions,0.0058166967
2021.0,1,environmental,0.0057116146
2021.0,1,europe,0.0055033094
2021.0,1,green,0.0049279067
2021.0,2,climate,0.026991505
2021.0,2,energy,0.021932743
2021.0,2,sustainable,0.00854957
2021.0,2,change,0.008486468
2021.0,2,environment,0.008223856
2021.0,2,environmental,0.008098605
2021.0,2,emissions,0.005797731
2021.0,2,president,0.005598875
2021.0,2,europe,0.005594506
2021.0,2,need,0.0054810513
2021.0,3,climate,0.021714866
2021.0,3,energy,0.016396627
2021.0,3,sustainable,0.011763186
2021.0,3,change,0.009211009
2021.0,3,environment,0.008433757
2021.0,3,environmental,0.0077548693
2021.0,3,social,0.0068508354
2021.0,3,need,0.005602758
2021.0,3,transition,0.005197341
2021.0,3,europe,0.0047872737
2021.0,4,climate,0.001810012
2021.0,4,energy,0.0014023865
2021.0,4,sustainable,0.001178066
2021.0,4,change,0.0009043866
2021.0,4,environment,0.000724564
2021.0,4,president,0.00067073177
2021.0,4,environmental,0.00061396364
2021.0,4,europe,0.00059420965
2021.0,4,emissions,0.00054561684
2021.0,4,social,0.0005380575
2021.0,5,energy,0.0047303233
2021.0,5,climate,0.0043501467
2021.0,5,sustainable,0.0032979154
2021.0,5,environment,0.0032768277
2021.0,5,social,0.0029472674
2021.0,5,resources,0.0025997725
2021.0,5,gentlemen,0.0024378616
2021.0,5,ladies,0.0024007538
2021.0,5,environmental,0.0021351187
2021.0,5,support,0.0020027824
2022.0,0,energy,0.022793299
2022.0,0,climate,0.011195
2022.0,0,change,0.0050195935
2022.0,0,need,0.0049469895
2022.0,0,prices,0.0046569747
2022.0,0,support,0.0046052774
2022.0,0,social,0.004596756
2022.0,0,sustainable,0.0045458316
2022.0,0,president,0.004500452
2022.0,0,transition,0.0044814027
2022.0,1,energy,0.0029301145
2022.0,1,climate,0.0016916
2022.0,1,europe,0.00082078227
2022.0,1,sustainable,0.0008035874
2022.0,1,crisis,0.00077220716
2022.0,1,president,0.0007474264
2022.0,1,prices,0.0007152334
2022.0,1,need,0.0006236193
2022.0,1,environment,0.0006048348
2022.0,1,change,0.0006038745
2022.0,2,energy,0.0028853347
2022.0,2,climate,0.0014834617
2022.0,2,sustainable,0.0007847232
2022.0,2,need,0.000767505
2022.0,2,president,0.00073461805
2022.0,2,change,0.00067151425
2022.0,2,crisis,0.00063159125
2022.0,2,europe,0.0005869189
2022.0,2,environment,0.0005807752
2022.0,2,renewable,0.00050738105
2022.0,3,energy,0.043825228
2022.0,3,climate,0.017477456
2022.0,3,sustainable,0.0075742607
2022.0,3,need,0.007208476
2022.0,3,crisis,0.006839853
2022.0,3,prices,0.0061391396
2022.0,3,change,0.0061250203
2022.0,3,europe,0.0061219833
2022.0,3,environment,0.0061095646
2022.0,3,president,0.0054421593
2022.0,4,energy,0.03447267
2022.0,4,climate,0.017384442
2022.0,4,prices,0.008202138
2022.0,4,sustainable,0.007707504
2022.0,4,social,0.0069728233
2022.0,4,change,0.0059771035
2022.0,4,europe,0.005678157
2022.0,4,crisis,0.0054888693
2022.0,4,environment,0.005459511
2022.0,4,environmental,0.0053304555
2022.0,5,energy,0.040635515
2022.0,5,climate,0.018904617
2022.0,5,sustainable,0.009034786
2022.0,5,need,0.007082293
2022.0,5,renewable,0.0058217747
2022.0,5,environment,0.0057286057
2022.0,5,change,0.0056477482
2022.0,5,crisis,0.005633547
2022.0,5,president,0.0051885447
2022.0,5,europe,0.005128367
2023.0,0,energy,0.031156909
2023.0,0,climate,0.017784923
2023.0,0,sustainable,0.0079271
2023.0,0,emissions,0.007212645
2023.0,0,environment,0.0071666637
2023.0,0,environmental,0.006620186
2023.0,0,europe,0.0057564266
2023.0,0,change,0.0056388085
2023.0,0,need,0.00563451
2023.0,0,president,0.0053169797
2023.0,1,energy,0.022027077
2023.0,1,climate,0.01636349
2023.0,1,carbon,0.008136393
2023.0,1,sustainable,0.008072904
2023.0,1,waste,0.008015308
2023.0,1,emissions,0.007995523
2023.0,1,environment,0.007414333
2023.0,1,president,0.0068681245
2023.0,1,environmental,0.005960667
2023.0,1,need,0.0058549605
2023.0,2,energy,0.0011347417
2023.0,2,climate,0.00093409326
2023.0,2,sustainable,0.0004654657
2023.0,2,environment,0.0004368236
2023.0,2,need,0.00043374323
2023.0,2,change,0.00040659076
2023.0,2,waste,0.00040303395
2023.0,2,emissions,0.0003810925
2023.0,2,europe,0.00037801944
2023.0,2,president,0.0003713425
2023.0,3,energy,0.024136662
2023.0,3,symptom,0.017308446
2023.0,3,climate,0.011608305
2023.0,3,environment,0.008184918
2023.0,3,environmental,0.0063772695
2023.0,3,ukraine,0.0048845494
2023.0,3,crisis,0.0041523804
2023.0,3,damage,0.0041503226
2023.0,3,europe,0.0034859083
2023.0,3,russia,0.0033263478
2023.0,4,energy,0.0028380502
2023.0,4,climate,0.0018551999
2023.0,4,environment,0.00082918897
2023.0,4,sustainable,0.0007884727
2023.0,4,emissions,0.00076646724
2023.0,4,europe,0.00073161355
2023.0,4,change,0.00063251477
2023.0,4,waste,0.00062437437
2023.0,4,need,0.00061438256
2023.0,4,president,0.0006061865
2023.0,5,climate,0.02869748
2023.0,5,energy,0.022146886
2023.0,5,sustainable,0.008337534
2023.0,5,environment,0.008200081
2023.0,5,change,0.007505817
2023.0,5,need,0.006547985
2023.0,5,emissions,0.006387447
2023.0,5,europe,0.0055679893
2023.0,5,environmental,0.0054580704
2023.0,5,waste,0.004931685
2024.0,0,energy,0.021534145
2024.0,0,climate,0.018478775
2024.0,0,environmental,0.009855281
2024.0,0,sustainable,0.0071072713
2024.0,0,environment,0.0065965042
2024.0,0,food,0.005061876
2024.0,0,social,0.0048405407
2024.0,0,change,0.004830704
2024.0,0,geothermal,0.0045988457
2024.0,0,sustainability,0.0045897635
2024.0,1,climate,0.01939961
2024.0,1,energy,0.010704273
2024.0,1,environment,0.008771997
2024.0,1,environmental,0.008556603
2024.0,1,sustainable,0.008057419
2024.0,1,water,0.007853248
2024.0,1,pollution,0.0074392795
2024.0,1,social,0.006468611
2024.0,1,transition,0.005927515
2024.0,1,change,0.0058419644
2024.0,2,climate,0.0213273
2024.0,2,energy,0.01821927
2024.0,2,environment,0.0119025055
2024.0,2,sustainable,0.0076320055
2024.0,2,need,0.0073700007
2024.0,2,environmental,0.006888143
2024.0,2,change,0.005257075
2024.0,2,geothermal,0.005107823
2024.0,2,emissions,0.005014706
2024.0,2,farmers,0.0046242108
2024.0,3,farmers,0.010509203
2024.0,3,climate,0.008239492
2024.0,3,food,0.0076265917
2024.0,3,sustainable,0.0067944783
2024.0,3,future,0.0058437306
2024.0,3,change,0.00500796
2024.0,3,sector,0.004894563
2024.0,3,ensure,0.00470033
2024.0,3,energy,0.004172041
2024.0,3,environment,0.0041628005
2024.0,4,energy,0.0171717
2024.0,4,climate,0.014524487
2024.0,4,environmental,0.00915403
2024.0,4,sustainable,0.008607904
2024.0,4,environment,0.007517959
2024.0,4,president,0.0055116294
2024.0,4,policy,0.004900104
2024.0,4,ensure,0.004748311
2024.0,4,emissions,0.0047147223
2024.0,4,transition,0.0046940716
2024.0,5,climate,0.011227774
2024.0,5,energy,0.009917041
2024.0,5,emissions,0.004489363
2024.0,5,reductions,0.0044681234
2024.0,5,nature,0.004440755
2024.0,5,target,0.0033905958
2024.0,5,mining,0.0033783645
2024.0,5,deep,0.0033595434
2024.0,5,sustainable,0.002495978
2024.0,5,president,0.0024004034
